03-14-2020,14:33:29,0.33761108,-0.47155207,0.09357548
03-14-2020,14:33:29,0.47784287,-0.538162,0.100019455
03-14-2020,14:33:29,0.5716835,-0.57866716,0.1052866
03-14-2020,14:33:29,0.5810038,-0.57635593,0.10520458
03-14-2020,14:33:29,0.5858793,-0.5717225,0.10480881
03-14-2020,14:33:29,0.5854478,-0.5661857,0.10422611
03-14-2020,14:33:29,0.58313966,-0.5623416,0.103788376
03-14-2020,14:33:29,0.5814134,-0.56139016,0.10365963
03-14-2020,14:33:29,0.5818733,-0.56391716,0.10392761
03-14-2020,14:33:29,0.58490217,-0.5687524,0.10448265
03-14-2020,14:33:29,0.5903908,-0.5748106,0.105213165
03-14-2020,14:33:29,0.5964436,-0.5799018,0.10585976
03-14-2020,14:33:29,0.6007567,-0.58231723,0.10619736
03-14-2020,14:33:29,0.6016028,-0.5817276,0.106152534
03-14-2020,14:33:29,0.6002629,-0.5804837,0.10599518
03-14-2020,14:33:29,0.59806496,-0.58087707,0.10599327
03-14-2020,14:33:29,0.5970656,-0.5839007,0.10629177
03-14-2020,14:33:29,0.5981638,-0.58906424,0.10685825
03-14-2020,14:33:29,0.6005274,-0.59429395,0.10745907
03-14-2020,14:33:29,0.60490465,-0.5980859,0.10795021
03-14-2020,14:33:29,0.6101498,-0.5990486,0.10816002
03-14-2020,14:33:29,0.6127526,-0.5961014,0.107899666
03-14-2020,14:33:29,0.61197495,-0.5913565,0.10737896
03-14-2020,14:33:29,0.6087492,-0.5857352,0.10671711
03-14-2020,14:33:29,0.60595036,-0.58026576,0.10608482
03-14-2020,14:33:29,0.6052457,-0.5759319,0.10561752
03-14-2020,14:33:29,0.6058401,-0.5723547,0.10525608
03-14-2020,14:33:29,0.6075516,-0.57001746,0.10504818
03-14-2020,14:33:29,0.61007416,-0.56906486,0.10499954
03-14-2020,14:33:29,0.6131629,-0.5694965,0.105109215
03-14-2020,14:33:29,0.6164434,-0.5708276,0.10531616
03-14-2020,14:33:29,0.619673,-0.57191956,0.10549927
03-14-2020,14:33:29,0.62318933,-0.571916,0.10557461
03-14-2020,14:33:29,0.6262852,-0.5702261,0.1054678
03-14-2020,14:33:29,0.62488896,-0.56664765,0.1050663
03-14-2020,14:33:29,0.62066764,-0.56120634,0.10441208
03-14-2020,14:33:29,0.6154351,-0.554425,0.10360432
03-14-2020,14:33:29,0.61025614,-0.5492537,0.102968216
03-14-2020,14:33:29,0.60519975,-0.5464561,0.10258198
03-14-2020,14:33:29,0.28928107,-0.06686932,-0.10105133
03-14-2020,14:33:29,0.2907986,-0.0662967,-0.10107899
03-14-2020,14:33:29,0.2945068,-0.065057755,-0.10112953
03-14-2020,14:33:29,0.23808417,0.051011264,-0.11070156
03-14-2020,14:33:29,0.39714175,-0.08693957,-0.21601868
03-14-2020,14:33:29,-0.027169362,0.07937008,0.069283485
03-14-2020,14:33:29,-0.018057823,0.17400366,0.11121559
03-14-2020,14:33:29,0.031544015,0.13775289,0.09372997
03-14-2020,14:33:29,0.014924318,0.07373059,0.004565239
03-14-2020,14:33:29,0.102161705,-0.028529048,-0.046299934
03-14-2020,14:33:29,0.14390469,-0.09975147,-0.042381287
03-14-2020,14:33:29,0.21100086,-0.14614248,-0.012559891
03-14-2020,14:33:29,0.20818931,-0.18642467,-0.033498764
03-14-2020,14:33:29,0.15823792,-0.17901564,0.04549694
03-14-2020,14:33:29,0.20164338,-0.20682025,0.049786568
03-14-2020,14:33:30,0.24581242,-0.24764037,-0.0036497116
03-14-2020,14:33:30,0.38349026,-0.28612393,-0.069036484
03-14-2020,14:33:30,0.11433223,-0.24076778,-0.06730747
03-14-2020,14:33:30,0.24247421,-0.19082332,-0.029384613
03-14-2020,14:33:30,0.27932647,-0.19680893,-0.29738998
03-14-2020,14:33:30,0.2168496,-0.25865167,-0.41643906
03-14-2020,14:33:30,0.08567317,-0.23208773,-0.20967579
03-14-2020,14:33:30,-0.037969798,-0.040567994,0.0067195892
03-14-2020,14:33:30,-0.05099365,0.053138018,0.055434227
03-14-2020,14:33:30,-0.22877064,0.07785869,0.10644531
03-14-2020,14:33:30,-0.1930067,0.10215664,-0.2161417
03-14-2020,14:33:30,0.21802247,-0.03229201,-0.46462536
03-14-2020,14:33:30,0.37141815,-0.11821258,-0.5481148
03-14-2020,14:33:30,0.37203833,-0.04561031,-0.46669102
03-14-2020,14:33:30,0.14754114,0.090586066,-0.27322102
03-14-2020,14:33:30,-0.13690034,0.065403104,-0.065971375
03-14-2020,14:33:30,-0.34854725,-0.008125544,0.20763683
03-14-2020,14:33:30,-0.17685929,-0.075335264,0.34892273
03-14-2020,14:33:30,0.09753202,-0.25796294,0.042077065
03-14-2020,14:33:30,0.2077898,-0.31179684,0.09932232
03-14-2020,14:33:30,0.16930239,-0.15341282,0.1670618
03-14-2020,14:33:30,0.17368491,-0.119925916,0.056833267
03-14-2020,14:33:30,0.22157884,-0.29870266,-0.045017242
03-14-2020,14:33:30,0.32838222,-0.37833762,-0.108018875
03-14-2020,14:33:30,0.1530776,-0.26363456,0.072794914
03-14-2020,14:33:30,0.059628904,-0.17603844,0.21903229
03-14-2020,14:33:30,0.01257056,-0.20633197,0.34536934
03-14-2020,14:33:30,-0.02386263,-0.15382522,0.44749737
03-14-2020,14:33:30,-0.07600972,0.045441568,0.50666046
03-14-2020,14:33:30,0.09965013,0.11291659,0.36050892
03-14-2020,14:33:30,0.07976198,-0.16429764,-0.074687004
03-14-2020,14:33:30,0.27604872,-0.27509362,-0.4329605
03-14-2020,14:33:30,0.5629917,-0.28762752,-0.5184622
03-14-2020,14:33:30,0.41533613,-0.19215477,-0.18336868
03-14-2020,14:33:30,0.21745302,-0.041459918,0.016745567
03-14-2020,14:33:30,0.087460354,0.06958413,0.25222683
03-14-2020,14:33:30,0.07465595,-0.024712741,0.22206497
03-14-2020,14:33:30,0.09502885,-0.19744796,0.22345257
03-14-2020,14:33:30,0.20645273,-0.25815833,0.043549538
03-14-2020,14:33:30,0.17825769,-0.24677628,-0.087828636
03-14-2020,14:33:30,-0.0066615045,-0.12731636,-0.058400154
03-14-2020,14:33:30,-0.07249516,-0.026979148,0.007003784
